id,date,wattage
2,1703764847741,1.4
2,1703764849755,1.4
2,1703764851769,1.4
2,1703764853783,1.4
2,1703764855806,1.4
2,1703764857815,1.4
2,1703764859829,1.4
2,1703764861848,1.4
2,1703764863862,1.4
2,1703764865877,1.4
2,1703764867889,1.4
2,1703764869901,1.4
2,1703764871949,1.4
2,1703764873966,1.4
2,1703764875984,1.4
2,1703764878005,1.4
2,1703764880029,1.4
2,1703764882053,1.4
2,1703764884074,1.4
2,1703764886093,1.4
2,1703764888110,1.4
2,1703764890131,1.4
2,1703764892145,1.4
2,1703764894165,1.4
2,1703764896182,1.4
2,1703764898196,1.4
2,1703764900217,1.4
2,1703764902238,1.4
2,1703764904260,1.4
2,1703764906282,1.4
2,1703764908292,1.4
2,1703764910305,1.4
2,1703764912319,1.4
2,1703764914333,1.4
2,1703764916354,1.4
2,1703764918377,1.4
2,1703764920394,1.4
2,1703764922410,1.4
2,1703764924424,1.4
2,1703764926440,1.4
2,1703764928453,1.4
2,1703764930478,1.4
2,1703764932499,1.4
2,1703764934514,1.4
2,1703764936536,1.4
2,1703764938561,1.4
2,1703764940582,1.4
2,1703764942604,1.4
2,1703764944628,1.4
2,1703764946645,1.4
2,1703764948660,1.4
2,1703764950681,1.4
2,1703764952698,1.4
2,1703764954714,1.4
2,1703764956729,1.4
